ID	Description	no.gen	tot.gen	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	ont	cluster	rat.gen
GO:0048593	camera-type eye morphogenesis	67	2430	231/14234	4.0837013986866e-06	0.00019182789557207	0.000158854030484794	LOC112564666/LOC112564273/LOC112556188/LOC112560122/LOC112570028/LOC112577266/LOC112559942/LOC112559660/LOC112559235/LOC112570614/LOC112569990/LOC112561949/LOC112563859/LOC112557375/LOC112567687/LOC112564431/LOC112565780/LOC112561002/LOC112564296/LOC112555463/LOC112562913/LOC112572526/LOC112566735/LOC112559692/LOC112571242/LOC112565411/LOC112575392/LOC112573303/LOC112556014/LOC112558328/LOC112572662/LOC112559601/LOC112571725/LOC112571029/LOC112555783/LOC112570369/LOC112562743/LOC112574497/LOC112570915/LOC112561552/LOC112573418/LOC112565822/LOC112564015/LOC112575524/LOC112557728/LOC112554665/LOC112558627/LOC112554755/LOC112565925/LOC112564278/LOC112556665/LOC112573649/LOC112556897/LOC112565635/LOC112572462/LOC112571089/LOC112558204/LOC112554782/LOC112556664/LOC112556894/LOC112570059/LOC112574319/LOC112560706/LOC112558740/LOC112554575/LOC112569894/LOC112562916	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0034764	positive regulation of transmembrane transport	67	2430	233/14234	5.63145047286808e-06	0.00024046932142095	0.000199134337588089	LOC112571647/LOC112556188/LOC112572968/LOC112566252/LOC112570928/LOC112567040/LOC112573323/LOC112565295/LOC112569792/LOC112555382/LOC112566595/LOC112572288/LOC112561372/LOC112561837/LOC112567844/LOC112571742/LOC112555264/LOC112560375/LOC112563029/LOC112573811/LOC112573457/LOC112572441/LOC112564769/LOC112564705/LOC112563592/LOC112553390/LOC112574574/LOC112557487/LOC112563961/LOC112573563/LOC112560307/LOC112562356/LOC112553547/LOC112564849/LOC112567332/LOC112560315/LOC112559400/LOC112577252/LOC112565030/LOC112575117/LOC112557280/LOC112559495/LOC112573127/LOC112562704/LOC112573650/LOC112567669/LOC112565107/LOC112570446/LOC112570461/LOC112569795/LOC112565181/LOC112561951/LOC112566082/LOC112563878/LOC112566812/LOC112571444/LOC112558309/LOC112562736/LOC112563972/LOC112557207/LOC112557344/LOC112559206/LOC112576234/LOC112571716/LOC112569894/LOC112555110/LOC112574861	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0071229	cellular response to acid chemical	67	2430	242/14234	2.2019391903062e-05	0.000740738127001034	0.000613410456581186	LOC112559483/LOC112564620/LOC112571885/LOC112556188/LOC112560915/LOC112570928/LOC112559942/LOC112559485/LOC112570684/LOC112556980/LOC112563859/LOC112563499/LOC112576848/LOC112560821/LOC112557608/LOC112559559/LOC112576131/LOC112572607/LOC112555463/LOC112566222/LOC112563029/LOC112561281/LOC112575943/LOC112572045/LOC112559482/LOC112560601/LOC112575392/LOC112571725/LOC112556451/LOC112556452/LOC112555783/LOC112560395/LOC112577252/LOC112558598/LOC112565030/LOC112557280/LOC112561272/LOC112573127/LOC112559435/LOC112556672/LOC112571301/LOC112557480/LOC112553650/LOC112556713/LOC112560404/LOC112574160/LOC112570840/LOC112569897/LOC112565826/LOC112560394/LOC112559562/LOC112554344/LOC112568834/LOC112566814/LOC112559043/LOC112565039/LOC112571444/LOC112571448/LOC112574926/LOC112572612/LOC112559484/LOC112556674/LOC112555322/LOC112560817/LOC112558175/LOC112560768/LOC112554807	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0000070	mitotic sister chromatid segregation	67	2430	248/14234	5.09132710895847e-05	0.00141084433213477	0.00116833012152831	LOC112553663/LOC112560915/LOC112564750/LOC112556881/LOC112564923/LOC112561800/LOC112555046/LOC112558514/LOC112565411/LOC112553960/LOC112560393/LOC112560388/LOC112570994/LOC112561080/LOC112558913/LOC112573606/LOC112573221/LOC112560321/LOC112559509/LOC112558128/LOC112566756/LOC112554591/LOC112566871/LOC112564732/LOC112557809/LOC112555760/LOC112567265/LOC112553240/LOC112554437/LOC112560032/LOC112573268/LOC112575876/LOC112576515/LOC112577176/LOC112554761/LOC112554431/LOC112558160/LOC112570623/LOC112560696/LOC112553650/LOC112574611/LOC112553475/LOC112564117/LOC112566888/LOC112560227/LOC112564033/LOC112570396/LOC112574343/LOC112563820/LOC112577123/LOC112565415/LOC112566579/LOC112573553/LOC112566689/LOC112560522/LOC112557770/LOC112560179/LOC112570605/LOC112564628/LOC112570010/LOC112574436/LOC112575215/LOC112556559/LOC112556656/LOC112556089/LOC112564198/LOC112564930	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0099111	microtubule-based transport	67	2430	250/14234	6.65286666234561e-05	0.00174372599403653	0.00144399176870362	LOC112573941/LOC112573876/LOC112566855/LOC112570684/LOC112566478/LOC112576220/LOC112559366/LOC112554168/LOC112573825/LOC112556344/LOC112557527/LOC112560288/LOC112555202/LOC112553960/LOC112560393/LOC112563767/LOC112565761/LOC112563961/LOC112561827/LOC112559509/LOC112564217/LOC112554732/LOC112576808/LOC112570728/LOC112558128/LOC112558478/LOC112571759/LOC112564665/LOC112566087/LOC112558382/LOC112555258/LOC112560032/LOC112574020/LOC112573418/LOC112576515/LOC112560835/LOC112560752/LOC112560667/LOC112571203/LOC112558160/LOC112571517/LOC112558897/LOC112558045/LOC112563948/LOC112568589/LOC112562789/LOC112576194/LOC112566730/LOC112569696/LOC112577305/LOC112574343/LOC112573550/LOC112565924/LOC112565544/LOC112573553/LOC112564914/LOC112570753/LOC112572462/LOC112570655/LOC112575537/LOC112561068/LOC112573115/LOC112572895/LOC112555670/LOC112561649/LOC112570021/LOC112567333	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0090276	regulation of peptide hormone secretion	67	2430	261/14234	0.000262178975851989	0.00511057039350834	0.00423209931310566	LOC112555961/LOC112553600/LOC112556188/LOC112563614/LOC112566252/LOC112559942/LOC112574399/LOC112561222/LOC112562910/LOC112575206/LOC112561268/LOC112554355/LOC112561362/LOC112566595/LOC112561372/LOC112556980/LOC112571742/LOC112555264/LOC112576131/LOC112564260/LOC112556344/LOC112573059/LOC112557768/LOC112565584/LOC112567018/LOC112562913/LOC112560138/LOC112559240/LOC112573303/LOC112563961/LOC112574430/LOC112570264/LOC112553977/LOC112557247/LOC112558478/LOC112572900/LOC112560593/LOC112572337/LOC112564660/LOC112555855/LOC112576332/LOC112564521/LOC112560568/LOC112555225/LOC112562417/LOC112557728/LOC112567669/LOC112559189/LOC112565723/LOC112567241/LOC112577242/LOC112574076/LOC112556897/LOC112569897/LOC112565826/LOC112565181/LOC112560505/LOC112574736/LOC112568834/LOC112564996/LOC112558204/LOC112560436/LOC112556894/LOC112572022/LOC112556559/LOC112574079/LOC112555391	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0019722	calcium-mediated signaling	67	2430	268/14234	0.00057773760053998	0.0094342072286822	0.00781253340780094	LOC112575815/LOC112565388/LOC112553462/LOC112565911/LOC112554055/LOC112567040/LOC112559660/LOC112573323/LOC112570481/LOC112574940/LOC112563642/LOC112562980/LOC112562958/LOC112567844/LOC112576131/LOC112566581/LOC112572607/LOC112561281/LOC112573811/LOC112567018/LOC112554583/LOC112561817/LOC112571136/LOC112572045/LOC112569077/LOC112554720/LOC112563006/LOC112574430/LOC112558927/LOC112573395/LOC112562032/LOC112555218/LOC112575417/LOC112562356/LOC112557247/LOC112564849/LOC112571495/LOC112559171/LOC112561272/LOC112555388/LOC112558238/LOC112556672/LOC112567669/LOC112561084/LOC112569696/LOC112570446/LOC112562883/LOC112568901/LOC112563376/LOC112565181/LOC112561951/LOC112553883/LOC112566082/LOC112568834/LOC112566814/LOC112571444/LOC112567730/LOC112572612/LOC112576759/LOC112560706/LOC112559206/LOC112576423/LOC112563005/LOC112554302/LOC112568187/LOC112555110/LOC112561751	67	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.75720164609054
GO:0015081	sodium ion transmembrane transporter activity	70	2552	262/15404	1.92312382999754e-05	0.000501584078604256	0.00042453824834843	LOC112572037/LOC112564851/LOC112553938/LOC112564666/LOC112559483/LOC112569142/LOC112570046/LOC112557034/LOC112564700/LOC112561097/LOC112572460/LOC112566447/LOC112565295/LOC112565358/LOC112569792/LOC112559485/LOC112561268/LOC112555154/LOC112574940/LOC112571789/LOC112559341/LOC112564771/LOC112560821/LOC112559559/LOC112564190/LOC112572441/LOC112572964/LOC112554583/LOC112559482/LOC112574146/LOC112564178/LOC112570159/LOC112559601/LOC112557247/LOC112567792/LOC112564042/LOC112559000/LOC112565030/LOC112559259/LOC112558319/LOC112569697/LOC112574148/LOC112556672/LOC112571500/LOC112567037/LOC112560404/LOC112562126/LOC112577257/LOC112566082/LOC112563393/LOC112562735/LOC112577042/LOC112564191/LOC112563247/LOC112571444/LOC112558309/LOC112571448/LOC112558695/LOC112554349/LOC112574147/LOC112562736/LOC112554143/LOC112559484/LOC112554184/LOC112556674/LOC112570668/LOC112555110/LOC112566934/LOC112565422/LOC112562606	70	MF	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.74294670846395
GO:0097729	9+2 motile cilium	67	2448	143/14434	7.97793601976398e-17	8.20587704890009e-15	6.58629605240665e-15	LOC112565868/LOC112573173/LOC112570615/LOC112576220/LOC112570544/LOC112559366/LOC112554168/LOC112554804/LOC112565056/LOC112565914/LOC112566157/LOC112568959/LOC112563657/LOC112572441/LOC112553820/LOC112569909/LOC112555202/LOC112560232/LOC112576704/LOC112555136/LOC112562348/LOC112563767/LOC112574948/LOC112558546/LOC112575194/LOC112561164/LOC112574325/LOC112571168/LOC112561827/LOC112564217/LOC112554732/LOC112576808/LOC112560317/LOC112559681/LOC112564803/LOC112566547/LOC112566884/LOC112556073/LOC112570562/LOC112562688/LOC112553560/LOC112570322/LOC112573418/LOC112573331/LOC112576766/LOC112562704/LOC112557328/LOC112559380/LOC112555151/LOC112564019/LOC112556672/LOC112567669/LOC112559709/LOC112577305/LOC112569963/LOC112565924/LOC112573688/LOC112568459/LOC112557507/LOC112574110/LOC112556330/LOC112570580/LOC112573115/LOC112555135/LOC112555670/LOC112555110/LOC112567333	67	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.73692810457516
GO:0031256	leading edge membrane	67	2448	225/14434	1.17882722558356e-06	1.8861235609337e-05	1.51386233180205e-05	LOC112553938/LOC112559483/LOC112554129/LOC112554423/LOC112565911/LOC112574399/LOC112554581/LOC112565657/LOC112559485/LOC112575206/LOC112561268/LOC112569065/LOC112568014/LOC112570462/LOC112569990/LOC112561949/LOC112561372/LOC112561837/LOC112563593/LOC112560821/LOC112561184/LOC112573134/LOC112559559/LOC112572607/LOC112554394/LOC112554052/LOC112572526/LOC112572045/LOC112559482/LOC112565761/LOC112572662/LOC112560307/LOC112558128/LOC112570312/LOC112554591/LOC112556844/LOC112556073/LOC112554527/LOC112553497/LOC112553739/LOC112560055/LOC112556454/LOC112554054/LOC112553745/LOC112564504/LOC112562178/LOC112565107/LOC112564867/LOC112573633/LOC112556461/LOC112560404/LOC112563531/LOC112564343/LOC112554073/LOC112568656/LOC112570633/LOC112556465/LOC112554402/LOC112575931/LOC112571448/LOC112560926/LOC112572612/LOC112559484/LOC112556674/LOC112565873/LOC112570021/LOC112561562	67	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.73692810457516
GO:0015276	ligand-gated ion channel activity	69	2552	185/15404	7.49109426657758e-12	5.97414767759562e-10	5.05648862993987e-10	LOC112572037/LOC112553938/LOC112570694/LOC112559483/LOC112565911/LOC112566447/LOC112565295/LOC112569792/LOC112559485/LOC112555382/LOC112562932/LOC112554695/LOC112571789/LOC112562952/LOC112557910/LOC112560821/LOC112554314/LOC112559559/LOC112554394/LOC112561281/LOC112568215/LOC112553967/LOC112553123/LOC112573801/LOC112570647/LOC112559482/LOC112574146/LOC112572266/LOC112560601/LOC112574430/LOC112570159/LOC112559601/LOC112564775/LOC112553547/LOC112557247/LOC112555535/LOC112573544/LOC112560395/LOC112553968/LOC112576607/LOC112561272/LOC112560055/LOC112569697/LOC112574148/LOC112562827/LOC112554529/LOC112561084/LOC112576818/LOC112560404/LOC112560394/LOC112572231/LOC112553421/LOC112560740/LOC112577257/LOC112571444/LOC112571448/LOC112554349/LOC112560694/LOC112574147/LOC112559484/LOC112560706/LOC112556674/LOC112560632/LOC112560817/LOC112570668/LOC112561229/LOC112566248/LOC112558662/LOC112555462	69	MF	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.70376175548589
GO:0022834	ligand-gated channel activity	69	2552	185/15404	7.49109426657758e-12	5.97414767759562e-10	5.05648862993987e-10	LOC112572037/LOC112553938/LOC112570694/LOC112559483/LOC112565911/LOC112566447/LOC112565295/LOC112569792/LOC112559485/LOC112555382/LOC112562932/LOC112554695/LOC112571789/LOC112562952/LOC112557910/LOC112560821/LOC112554314/LOC112559559/LOC112554394/LOC112561281/LOC112568215/LOC112553967/LOC112553123/LOC112573801/LOC112570647/LOC112559482/LOC112574146/LOC112572266/LOC112560601/LOC112574430/LOC112570159/LOC112559601/LOC112564775/LOC112553547/LOC112557247/LOC112555535/LOC112573544/LOC112560395/LOC112553968/LOC112576607/LOC112561272/LOC112560055/LOC112569697/LOC112574148/LOC112562827/LOC112554529/LOC112561084/LOC112576818/LOC112560404/LOC112560394/LOC112572231/LOC112553421/LOC112560740/LOC112577257/LOC112571444/LOC112571448/LOC112554349/LOC112560694/LOC112574147/LOC112559484/LOC112560706/LOC112556674/LOC112560632/LOC112560817/LOC112570668/LOC112561229/LOC112566248/LOC112558662/LOC112555462	69	MF	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.70376175548589
GO:0035082	axoneme assembly	65	2430	120/14234	1.99520568782484e-20	3.60832948643122e-17	2.98808304458188e-17	LOC112553782/LOC112566478/LOC112573173/LOC112558188/LOC112559366/LOC112556513/LOC112573620/LOC112554168/LOC112573825/LOC112566202/LOC112563641/LOC112562186/LOC112571083/LOC112568959/LOC112570895/LOC112563577/LOC112560288/LOC112555202/LOC112576655/LOC112555136/LOC112562348/LOC112560742/LOC112563767/LOC112571168/LOC112561827/LOC112564217/LOC112554732/LOC112576808/LOC112565653/LOC112570728/LOC112559681/LOC112573139/LOC112571522/LOC112571759/LOC112566087/LOC112571420/LOC112566884/LOC112575059/LOC112558382/LOC112564650/LOC112572825/LOC112562688/LOC112572513/LOC112554806/LOC112554589/LOC112576766/LOC112561523/LOC112568589/LOC112566730/LOC112575243/LOC112554808/LOC112577305/LOC112573649/LOC112560415/LOC112573571/LOC112553716/LOC112565924/LOC112567795/LOC112564914/LOC112573115/LOC112555135/LOC112572895/LOC112558606/LOC112553283/LOC112571704	65	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.67489711934156
GO:0007218	neuropeptide signaling pathway	65	2430	157/14234	4.61688436597685e-13	3.33985415034765e-10	2.76575672913413e-10	LOC112563703/LOC112570095/LOC112563614/LOC112558092/LOC112554118/LOC112565083/LOC112574475/LOC112566849/LOC112575934/LOC112564325/LOC112564769/LOC112560601/LOC112574574/LOC112569172/LOC112554720/LOC112573682/LOC112560996/LOC112553175/LOC112553649/LOC112557287/LOC112564027/LOC112565429/LOC112570552/LOC112558102/LOC112564804/LOC112573859/LOC112560395/LOC112563885/LOC112556073/LOC112564582/LOC112567188/LOC112556152/LOC112556498/LOC112575117/LOC112561263/LOC112574478/LOC112576949/LOC112558150/LOC112576332/LOC112562417/LOC112554617/LOC112557994/LOC112553330/LOC112570446/LOC112562868/LOC112570461/LOC112560394/LOC112560660/LOC112569799/LOC112567273/LOC112558949/LOC112560505/LOC112553883/LOC112563878/LOC112566814/LOC112558955/LOC112560436/LOC112553453/LOC112562794/LOC112574510/LOC112558201/LOC112567170/LOC112571834/LOC112574215/LOC112560817	65	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.67489711934156
GO:0001539	cilium or flagellum-dependent cell motility	64	2430	158/14234	2.2664960103267e-12	1.07687218419651e-09	8.91765435190886e-10	LOC112553782/LOC112566478/LOC112573173/LOC112573620/LOC112554168/LOC112554804/LOC112573825/LOC112563641/LOC112562186/LOC112565056/LOC112573811/LOC112563657/LOC112563577/LOC112562806/LOC112560288/LOC112569909/LOC112555202/LOC112555357/LOC112555136/LOC112560742/LOC112563767/LOC112565761/LOC112558546/LOC112561164/LOC112571168/LOC112561827/LOC112564217/LOC112554732/LOC112576808/LOC112560317/LOC112567792/LOC112570404/LOC112564665/LOC112571420/LOC112575059/LOC112556073/LOC112570562/LOC112562688/LOC112570322/LOC112553497/LOC112558319/LOC112576766/LOC112564019/LOC112558045/LOC112576682/LOC112570768/LOC112572169/LOC112561523/LOC112568589/LOC112577305/LOC112571958/LOC112560415/LOC112573571/LOC112569963/LOC112565924/LOC112567795/LOC112564914/LOC112571444/LOC112562461/LOC112573115/LOC112555135/LOC112558606/LOC112553283/LOC112567333	64	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.63374485596708
GO:0060285	cilium-dependent cell motility	64	2430	158/14234	2.2664960103267e-12	1.07687218419651e-09	8.91765435190886e-10	LOC112553782/LOC112566478/LOC112573173/LOC112573620/LOC112554168/LOC112554804/LOC112573825/LOC112563641/LOC112562186/LOC112565056/LOC112573811/LOC112563657/LOC112563577/LOC112562806/LOC112560288/LOC112569909/LOC112555202/LOC112555357/LOC112555136/LOC112560742/LOC112563767/LOC112565761/LOC112558546/LOC112561164/LOC112571168/LOC112561827/LOC112564217/LOC112554732/LOC112576808/LOC112560317/LOC112567792/LOC112570404/LOC112564665/LOC112571420/LOC112575059/LOC112556073/LOC112570562/LOC112562688/LOC112570322/LOC112553497/LOC112558319/LOC112576766/LOC112564019/LOC112558045/LOC112576682/LOC112570768/LOC112572169/LOC112561523/LOC112568589/LOC112577305/LOC112571958/LOC112560415/LOC112573571/LOC112569963/LOC112565924/LOC112567795/LOC112564914/LOC112571444/LOC112562461/LOC112573115/LOC112555135/LOC112558606/LOC112553283/LOC112567333	64	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.63374485596708
GO:0060348	bone development	64	2430	234/14234	4.98136579569646e-05	0.00139132046973236	0.00115216227365611	LOC112556410/LOC112564620/LOC112576700/LOC112567676/LOC112556578/LOC112575081/LOC112554375/LOC112569990/LOC112561595/LOC112556980/LOC112563859/LOC112561032/LOC112557375/LOC112557700/LOC112555577/LOC112557910/LOC112559617/LOC112557486/LOC112566731/LOC112554080/LOC112573811/LOC112573517/LOC112567018/LOC112562913/LOC112571242/LOC112570647/LOC112554452/LOC112575392/LOC112573303/LOC112563961/LOC112556014/LOC112571725/LOC112567648/LOC112556451/LOC112556452/LOC112557582/LOC112567991/LOC112557897/LOC112565121/LOC112571117/LOC112576104/LOC112573418/LOC112571473/LOC112573327/LOC112553555/LOC112559435/LOC112557728/LOC112566281/LOC112554755/LOC112564278/LOC112559691/LOC112568824/LOC112556897/LOC112553557/LOC112554393/LOC112564996/LOC112558204/LOC112556894/LOC112558026/LOC112569899/LOC112566629/LOC112569894/LOC112562916/LOC112562931	64	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.63374485596708
GO:0036064	ciliary basal body	64	2448	187/14434	6.61178843598256e-09	1.70017416925266e-07	1.36461347795279e-07	LOC112570615/LOC112569970/LOC112563641/LOC112560241/LOC112567773/LOC112570895/LOC112560288/LOC112553820/LOC112555357/LOC112576803/LOC112573383/LOC112560742/LOC112571233/LOC112560646/LOC112565859/LOC112569858/LOC112572980/LOC112575059/LOC112570695/LOC112572006/LOC112572825/LOC112555258/LOC112570027/LOC112574020/LOC112573418/LOC112576406/LOC112575856/LOC112554479/LOC112554589/LOC112559380/LOC112556459/LOC112562178/LOC112576682/LOC112555103/LOC112554755/LOC112561523/LOC112568589/LOC112570377/LOC112570942/LOC112570396/LOC112577305/LOC112569913/LOC112560415/LOC112564343/LOC112573550/LOC112553416/LOC112565544/LOC112564914/LOC112572462/LOC112573693/LOC112561454/LOC112571444/LOC112575537/LOC112556330/LOC112561342/LOC112564094/LOC112561068/LOC112571634/LOC112559415/LOC112572895/LOC112555670/LOC112561649/LOC112571704/LOC112567333	64	CC	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.61437908496732
GO:0007618	mating	63	2430	187/14234	2.21767715183682e-08	2.86476366364063e-06	2.37233095321491e-06	LOC112570448/LOC112570046/LOC112574021/LOC112566642/LOC112565911/LOC112573736/LOC112562058/LOC112571803/LOC112555382/LOC112574940/LOC112570462/LOC112563593/LOC112573620/LOC112564559/LOC112573825/LOC112575934/LOC112576131/LOC112572607/LOC112555095/LOC112564769/LOC112566735/LOC112576021/LOC112572045/LOC112573303/LOC112558546/LOC112553977/LOC112564027/LOC112576490/LOC112559681/LOC112564849/LOC112576630/LOC112565076/LOC112556073/LOC112570695/LOC112556498/LOC112570322/LOC112572337/LOC112555855/LOC112572298/LOC112560667/LOC112555388/LOC112570768/LOC112573522/LOC112557751/LOC112567446/LOC112565982/LOC112569696/LOC112577242/LOC112566993/LOC112560660/LOC112565698/LOC112576396/LOC112568834/LOC112563878/LOC112563247/LOC112571444/LOC112558695/LOC112572612/LOC112557958/LOC112574079/LOC112572716/LOC112554368/LOC112561562	63	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.59259259259259
GO:0008016	regulation of heart contraction	63	2430	204/14234	7.71143835873118e-07	5.02965282963507e-05	4.16509090893197e-05	LOC112553938/LOC112556410/LOC112566774/LOC112560122/LOC112563614/LOC112562771/LOC112554215/LOC112566252/LOC112567040/LOC112574399/LOC112573323/LOC112565295/LOC112555382/LOC112574940/LOC112554355/LOC112571679/LOC112556578/LOC112570462/LOC112566595/LOC112557375/LOC112571742/LOC112576131/LOC112562538/LOC112555095/LOC112566735/LOC112559240/LOC112556256/LOC112558927/LOC112555218/LOC112562356/LOC112559506/LOC112565076/LOC112556073/LOC112559379/LOC112572425/LOC112562743/LOC112572017/LOC112560750/LOC112575733/LOC112565822/LOC112571473/LOC112573127/LOC112558319/LOC112562704/LOC112562417/LOC112556672/LOC112567669/LOC112561916/LOC112565181/LOC112561951/LOC112566082/LOC112568834/LOC112572424/LOC112571444/LOC112554143/LOC112559206/LOC112572423/LOC112559395/LOC112570668/LOC112562329/LOC112569894/LOC112555110/LOC112574861	63	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.59259259259259
GO:0071248	cellular response to metal ion	63	2430	231/14234	6.22660141773093e-05	0.00165893413555283	0.00137377503389421	LOC112553874/LOC112567016/LOC112553565/LOC112565911/LOC112570928/LOC112565849/LOC112561268/LOC112570462/LOC112561362/LOC112561833/LOC112563642/LOC112561843/LOC112564559/LOC112564771/LOC112560398/LOC112576785/LOC112555264/LOC112562538/LOC112560322/LOC112572345/LOC112553997/LOC112561281/LOC112565584/LOC112562913/LOC112566735/LOC112554583/LOC112560601/LOC112573303/LOC112571725/LOC112554732/LOC112567711/LOC112557247/LOC112560395/LOC112567213/LOC112557280/LOC112572350/LOC112561272/LOC112560502/LOC112553739/LOC112558319/LOC112555225/LOC112553650/LOC112556013/LOC112569696/LOC112565003/LOC112561916/LOC112570205/LOC112565826/LOC112560394/LOC112561951/LOC112567239/LOC112565561/LOC112571444/LOC112572303/LOC112558309/LOC112562736/LOC112553597/LOC112554143/LOC112564185/LOC112575282/LOC112571716/LOC112560817/LOC112562916	63	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.59259259259259
GO:0060359	response to ammonium ion	62	2430	184/14234	2.84098143258985e-08	3.59911398997673e-06	2.98045162710556e-06	LOC112553938/LOC112564273/LOC112570448/LOC112559483/LOC112574021/LOC112563614/LOC112553462/LOC112572460/LOC112562771/LOC112565911/LOC112566252/LOC112565060/LOC112559485/LOC112566595/LOC112556980/LOC112561837/LOC112563859/LOC112564771/LOC112560821/LOC112559559/LOC112561002/LOC112563029/LOC112561281/LOC112556160/LOC112559240/LOC112561817/LOC112569077/LOC112559482/LOC112575392/LOC112559420/LOC112574031/LOC112553977/LOC112563150/LOC112564849/LOC112565076/LOC112556073/LOC112577252/LOC112558598/LOC112560487/LOC112572350/LOC112561272/LOC112560055/LOC112555225/LOC112562704/LOC112562417/LOC112567669/LOC112572094/LOC112556713/LOC112564278/LOC112560404/LOC112570205/LOC112565826/LOC112561037/LOC112558309/LOC112571448/LOC112574926/LOC112560694/LOC112562736/LOC112562921/LOC112553597/LOC112559484/LOC112568728	62	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.55144032921811
GO:0007269	neurotransmitter secretion	62	2430	229/14234	8.92056705029524e-05	0.00220243624716163	0.00182385295790301	LOC112553874/LOC112553938/LOC112567016/LOC112570448/LOC112571885/LOC112573918/LOC112565849/LOC112575225/LOC112567040/LOC112562058/LOC112571803/LOC112570506/LOC112575295/LOC112569792/LOC112574940/LOC112561362/LOC112556881/LOC112570643/LOC112572347/LOC112564771/LOC112555264/LOC112563756/LOC112565584/LOC112562913/LOC112560138/LOC112559722/LOC112572327/LOC112572976/LOC112570264/LOC112564027/LOC112567711/LOC112560307/LOC112562356/LOC112558478/LOC112556844/LOC112576630/LOC112573544/LOC112565006/LOC112556073/LOC112553968/LOC112563258/LOC112555855/LOC112572298/LOC112560568/LOC112572718/LOC112567669/LOC112565723/LOC112571500/LOC112567067/LOC112558025/LOC112565826/LOC112573468/LOC112567239/LOC112571830/LOC112570220/LOC112576423/LOC112565537/LOC112566934/LOC112562916/LOC112555391/LOC112574861/LOC112561562	62	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.55144032921811
GO:0099643	signal release from synapse	62	2430	229/14234	8.92056705029524e-05	0.00220243624716163	0.00182385295790301	LOC112553874/LOC112553938/LOC112567016/LOC112570448/LOC112571885/LOC112573918/LOC112565849/LOC112575225/LOC112567040/LOC112562058/LOC112571803/LOC112570506/LOC112575295/LOC112569792/LOC112574940/LOC112561362/LOC112556881/LOC112570643/LOC112572347/LOC112564771/LOC112555264/LOC112563756/LOC112565584/LOC112562913/LOC112560138/LOC112559722/LOC112572327/LOC112572976/LOC112570264/LOC112564027/LOC112567711/LOC112560307/LOC112562356/LOC112558478/LOC112556844/LOC112576630/LOC112573544/LOC112565006/LOC112556073/LOC112553968/LOC112563258/LOC112555855/LOC112572298/LOC112560568/LOC112572718/LOC112567669/LOC112565723/LOC112571500/LOC112567067/LOC112558025/LOC112565826/LOC112573468/LOC112567239/LOC112571830/LOC112570220/LOC112576423/LOC112565537/LOC112566934/LOC112562916/LOC112555391/LOC112574861/LOC112561562	62	BP	de-up-go_s_12dpa-s_1dpa-1dpa-ref_lfc0.txt	2.55144032921811
